"","group","piR.hsa.100956","piR.hsa.1288731","piR.hsa.131631","piR.hsa.138412","piR.hsa.141155","piR.hsa.2499988","piR.hsa.2826866","piR.hsa.2826956","piR.hsa.2831324","piR.hsa.2833690","piR.hsa.2838249","piR.hsa.2851625","piR.hsa.2851799"
"SRR11563545","tumor",5.8555398308434,2.1802519787698,5.27597447758196,5.04572723457609,1.98207917745168,1.94909928232887,1.22931500801553,1.25044569407158,1.97745475548381,3.92794952752897,1.7176684404151,3.26752454111746,1.38516579691595
"SRR19423193","normal",6.19502771678478,2.91285492976338,5.61161485954811,5.32134703860876,2.55346818019681,3.65780471658344,2.23155586364865,2.20518624820545,2.32685444268735,2.88042604330089,2.18329928649866,3.48780354647735,0.77195195685819
"SRR11563476","tumor",4.81195986954383,3.22542195698467,4.21354190580548,3.96577251273461,2.04929171197839,1.98677595081716,1.50562972851704,1.51004249538784,2.04470535729093,2.83792063652515,1.82119655520658,2.20955811396984,1.38127424268292
"SR1","tumor",6.02297208660402,2.67801263133727,5.41897812438737,5.12183661214698,2.20185486716113,2.67651940360781,1.50892032653818,1.4517978749186,2.1688156025646,3.99815971370014,1.89013814950563,3.39298110867414,1.45278815853535
"SRR11563479","tumor",5.25662418167399,2.74790322241126,4.66056933242549,4.39345983264599,1.99984813908722,2.0328930855004,1.33168413710358,1.32382808600668,2.01082963142953,3.27127766758205,1.79749240871456,2.62260479875274,1.32617387750225
"SRR19423195","tumor",6.13369220671987,2.71229037928714,5.53581801303563,5.23919205867228,2.47035527150613,1.37874681522523,1.03616014641042,1.57691234061296,2.17728869716989,4.19340874534553,1.94886951367298,3.30853425749293,1.54294368294916
"SRR11563498","tumor",6.73466558922219,3.09170090098601,6.15809688210491,5.94572632977755,1.91363710248428,1.84537813425847,1.58541396886592,1.56265909472532,1.9131076353795,4.83077661107579,1.69965106801969,4.20359675366629,1.32498986717275
"HR4","normal",5.84401958013983,3.52073298598238,5.23986073562978,4.94271922338939,2.18770205364906,2.42107886247051,1.43838764016396,1.76829003620037,2.14515515463381,3.81862878327768,1.96573208229185,3.21411092927194,1.83489896376832
"SRR19423129","normal",5.73580876403471,2.96534174410928,5.12531863313767,4.82549951781098,2.48753162405039,2.71056787463497,0.830965591533177,0.393845392150682,2.86542576508782,3.59438150198259,2.19866002763897,2.77250279102201,0.854293200962963
"SRR11563542","tumor",4.50065095900737,2.39490821852137,3.90152968912968,3.67435463301149,1.90140707011882,1.96732824573826,1.18788047316503,1.21487803681912,1.88322079135991,2.5532441766853,1.66620014389735,1.91029930595425,1.34300426386036
"AR5","tumor",5.64789422106444,3.45103896717853,5.04351729609344,4.74637578385304,2.43220104930077,3.00117923822374,1.54302718864814,1.51915967276546,2.44050639304164,3.62173800798839,2.14211214641546,3.0180944282789,1.66151447161833
"SRR11563534","tumor",5.16012967179439,2.65912754679875,4.56658039911596,4.33142621493595,2.06236596215997,2.16836280881055,1.2879015943389,1.30974493093075,2.06786946315407,3.21253359132875,1.80144768906503,2.56389561736884,1.39949401735122
"SRR19423149","tumor",5.32024952799407,2.2750321701798,4.70859032315022,4.41421768504573,1.58315399799609,1.29073106376308,1.32669852367381,1.44895390945025,1.72817104666118,3.38440854045151,1.59801719005591,3.04394561153662,1.28194056765619
"SRR11563477","tumor",6.084083477785,3.23637199055928,5.49579876149403,5.27032495474997,2.04406698945864,2.07679050117148,1.53184079723023,1.51510847158757,2.06184382850174,4.15359200547347,1.85135170062751,3.51809446318931,1.35888323667939
"SRR19423197","tumor",6.14796962586554,2.68210499147081,5.54622465710247,5.24659354536924,2.22351836557305,1.75671367548983,1.47761970745439,1.75170752968521,2.08866018911049,4.45950719626014,1.79367038051529,3.30309579731704,1.62622614182307
"SRR19423201","normal",6.28988715119454,2.88838937363424,5.72263698402402,5.41979801216408,2.57651365033643,2.9709838002096,1.61869545594356,1.59699195852715,2.7061494062067,5.30119884694258,2.55329604591211,3.97292786834755,2.14455394272142
"SRR19423196","tumor",6.14490923794997,2.7207070035003,5.54295514901537,5.24482809253671,2.52879390480729,1.70447909038915,1.91157201075693,2.03929036057926,2.4446150738862,3.6498195117864,2.07386193384734,2.8206078832381,2.14969071988517
"AR3","tumor",5.39466801214198,1.98400961012017,4.7899381031697,4.4927965909293,1.49788474504578,2.20477520999598,1.04691781835386,1.08818104696091,1.47481430305294,3.36727201135663,1.29268458160144,2.76504434113325,1.85706923209468
"HR1","normal",6.0564350651478,2.96941864025803,5.4524687898419,5.1553272776015,2.45292463457154,2.33935888760136,1.68560158996975,1.7268648185768,2.46575632402413,4.03171979730958,2.27259949770044,3.42643026092374,1.43195065285863
"SRR19423165","tumor",5.44762984470553,2.18662636568897,4.79875441166867,4.5052384378074,2.40610786003982,1.86796736822595,1.28702992525692,1.22618110923734,2.48218834073589,2.88042604330089,2.29891582182688,2.1906035579376,1.33811231319351
"SRR19423146","tumor",5.30289058495892,2.24933648553484,4.68886891643658,4.39362729602143,1.64108825216255,1.44175533003253,1.29230921278149,1.3849131178323,1.78837249287057,3.37928544362154,1.71019089327224,3.09486018023927,1.25849451218671
"SRR19423128","normal",5.74059859562076,2.81076880044078,5.13682167485661,4.84330570099534,2.63998834883706,2.45314232279596,1.69846458857823,1.01556504291122,3.0054132490403,3.59070218148953,2.03651570415697,3.39993900225218,1.94754503186322
"SRR11563463","normal",6.81698125435512,3.31028217781878,6.20943340305226,5.18035775483729,1.93060378481571,1.96345993994546,1.29454659202789,1.27350320564279,1.92757490632194,4.05801049078022,1.72035096003117,3.44430311086719,1.33984022640842
"SRR11563490","tumor",5.74792091449104,2.76162836704968,5.16731341108127,4.94068413089967,1.86861737553855,2.82639172164972,1.41916194737046,1.41869342256247,1.85617744902463,3.82357273670704,1.64438234539485,3.18693855732322,1.34413938978197
"SR2","tumor",5.78295059747216,2.418377719833,5.17872837844925,4.88158686620885,2.11121915571243,2.35663304042065,1.41739496194191,1.45865819054896,2.13420263031005,3.75733741267555,1.87396174684039,3.15307358459676,1.26431628608799
"SRR11563537","tumor",4.92157534338479,2.71360737282716,4.32467569269642,4.05175708947408,2.09635409404327,2.02082916896479,1.19908251048325,1.23985526183121,2.11668608729147,2.92098020845194,1.8335529481522,2.26471672813284,1.39426081013428
"SRR19423176","normal",5.44074170547949,2.6803098096507,4.80587927640418,4.50699735807331,1.80261448039695,2.54401204572725,1.7664709203383,2.06134969588744,1.88991855806123,3.95696893322374,1.03365710505342,3.09301571311468,1.2110206747654
"SRR19423123","tumor",5.26329159537396,2.08428898331118,4.63770846114486,4.34689627324645,1.49264108947376,1.04719967533329,0.970851764394418,1.35260574738881,1.75598534307755,2.88042604330089,1.53588415203684,2.79795540674976,1.0041612433109
"SRR19423138","tumor",5.41502159336657,2.44478811910798,4.83724210446557,4.53346387402846,1.78835847853745,1.8641238145985,2.86076782059872,2.74718857605069,1.57624838217646,3.69995230819601,0.182048001953005,2.1906035579376,2.03083848608504
"SRR11563535","tumor",6.52606080473055,2.48131251355129,5.94607846587213,5.70862773946617,1.95914233455849,1.98969183656245,1.20833552876939,1.24217744793952,1.94157328388314,4.59222688120349,1.70205954642094,3.9293377885427,1.35225246973102
"SRR11563473","normal",5.54479670726354,2.49301817116272,4.92188332614012,4.59869469151418,1.95260807243683,2.46281103744935,1.31387179086312,1.3618626062985,1.94175052392212,3.47194680827733,1.72900346806139,2.92872843282085,1.3283931396256
"SRR11563478","tumor",4.23876776524138,2.87561382107708,3.62199997984734,3.33991269147681,1.97400762768659,2.88339468616117,1.31970497150683,1.32077054330955,1.98414575856606,2.2037529684647,1.7766978241753,1.58659947275189,1.33690668116875
"SRR19423125","tumor",5.33127382649697,2.17030634259711,4.72073765937681,4.4220565145906,1.55204215598868,0.90041006460575,1.27072982460023,1.53740033167773,1.69527339670836,3.13122664076995,1.56064042445211,2.54960559672431,0.760243017748953
"SRR11563468","normal",5.61998953207482,3.39678856551192,4.85981373336474,4.30551670937207,2.0091857510227,2.22313302314599,1.38097352162922,1.42165050361439,2.00608799016948,3.17170952489109,1.78152269536049,2.54606353449063,1.33538371919501
"BR4","normal",5.26935826087537,2.2879013830284,4.66441764631365,4.36727613407326,1.5015006315098,1.537906416068,1.68324179533784,1.51940814136937,1.51242725535401,3.24122167322201,1.29768162043086,2.63983967726112,1.68128467336398
"SRR11563469","normal",7.09675940866616,2.75256942550874,6.46943409927808,6.11044436908272,1.94064784934798,2.18562265254628,1.27366017313438,1.32491367878274,1.93358058756592,4.99232437869807,1.72360223452921,4.35975523962857,1.33434756032114
"SRR19423133","tumor",5.17894444667048,2.32830772705077,4.5636304048943,4.27358485022545,2.4062396499228,2.07524976780761,1.78192194628119,0.99374528804389,2.70217859841961,3.16468317973286,2.50901195972655,2.8818922901941,1.22375820646097
"SRR19423127","normal",5.89327722664541,2.71664243307813,5.28469170301168,4.9859034940709,2.62899864360757,3.02058204313076,1.20083792808795,0.393845392150682,2.94787031050414,3.58487974913593,2.31710034253787,3.39189643666978,1.24764711198137
"SRR11563502","tumor",6.46950918949103,3.00314864482437,5.89179678051422,5.68037077612763,1.88714956498117,2.01751340414643,1.50068786870173,1.50240289131852,1.88169427609864,4.56483750287291,1.66248598280731,3.91584178549336,1.32544061275415
"SRR19423190","normal",6.11456501819097,2.98927638172796,5.51588969063865,5.22237371677737,2.31462614603571,3.59127177989909,2.22206250908257,1.54752301466218,2.39014582102189,2.88042604330089,1.89051226187923,3.7890095452471,0.160159699482112
"SRR19423198","normal",6.1800708243089,2.95205562368626,5.60935098764774,5.31927387158972,2.53514804963151,3.34308898413408,2.17718401849764,1.80238093048018,2.70084432393551,3.9291394525313,2.23093891649673,3.32419420196926,2.00830110228048
"SRR11563541","tumor",5.99127554959366,2.31423557126469,5.40971269164272,5.17899971204995,1.96920248557667,2.01954152171758,1.29778625468564,1.316287115898,1.97322219723603,4.05936273678584,1.73977975145365,3.39023579395786,1.44987291917651
"SRR11563544","tumor",6.00235688134247,2.33887421812598,5.42480776246003,5.19329053886609,1.96219932004099,1.91593719969485,1.2069059772063,1.2336475275621,1.95390808286489,4.07335939890168,1.70386247110343,3.41044957292308,1.35767625177461
"SRR11563509","tumor",4.48411309369198,2.72164168010531,3.84997372810333,3.5457229703989,1.9432745886959,1.77887355382301,1.26182159690063,1.2815548308431,1.9410844264827,2.40906313162187,1.73193445770915,1.79149013467746,1.33717140651991
"SRR11563505","tumor",5.86624865508687,3.23357234422379,5.28678809217423,5.06930700372919,1.91913364214288,1.82107859498339,1.52020767934378,1.54620835577714,1.91789607204573,3.95181531288473,1.70496182468296,3.32086278317985,1.34535180625753
"SRR19423171","tumor",6.30453516742951,3.41219945730993,5.66789205932594,5.36750861155767,2.89745066321245,3.08905566295635,1.44163473479393,1.35979489869834,2.85494729991296,4.24883795414647,2.76261387656171,3.35968042158603,1.71941192728083
"SRR11563527","normal",6.16270748581826,2.97306723539993,5.57464599616058,5.33609128558046,2.00931441837379,2.4217953575875,1.35279814132402,1.36251675240739,2.00080333797675,4.22214660454392,1.76355022796639,3.56679356696604,1.35368174447216
"SRR11563533","normal",6.64276808946484,2.86052770897006,6.04199078019421,5.60546986975549,1.9362891796219,2.61617171225196,1.18179532365837,1.18875618969987,1.93256948032285,4.49158204050109,1.71792235244633,3.83093896346702,1.37175748099535
"SRR11563475","normal",5.91974278613417,2.92003017247401,5.3141833836447,5.02480145879811,1.89954768575957,3.036341044283,1.26596652529793,1.30013412758065,1.88969084918425,3.89307767400126,1.67868029358469,3.56165640490776,1.33588107753125
"BL6","normal",5.83610616102923,4.24227380638561,5.23193932117514,4.93479780893474,1.30364201833535,2.14377052392573,0.737868130868882,0.779131359475932,1.30873807834439,3.81068730960005,1.12560542169921,3.2062015017839,1.30730940049289
"SRR11563489","tumor",5.1113631168602,3.14259442953801,4.52612012394049,4.30119859338508,1.96912492952665,4.1872348650885,1.51607162703534,1.50156275666502,1.96887886661554,3.17863105478063,1.7551855058086,2.54238632715561,1.35771921210791
"SRR19423205","tumor",5.61384826414076,3.43921885522085,5.00584583873344,4.70640852263101,1.59565781436077,2.48381479201193,0.750570951834305,1.28915675620303,1.70858905399963,3.50575399497361,2.04307964617019,3.48063624697549,1.62844051610666
"SRR19423145","normal",6.24017721580726,3.01916468043658,5.62108074214741,5.32756476828614,1.43754954270527,2.78369304344519,2.02610973438313,1.78455231322707,1.00336123785479,3.59074312895361,0.182048001953005,3.39999550014555,1.94761207825784
"SRR19423118","normal",5.71267369530759,2.25453900814852,5.11198168524768,4.81846571138641,1.91748540533367,2.64887049606457,0.972342891083102,0.848769430791776,1.95038261089159,3.74858848050533,1.53795230179185,2.90715974207917,1.45727010622295
"SRR19423170","tumor",6.29167962606652,3.45905803871936,5.70168225979855,5.39493144720951,2.41962968442835,3.11778473099434,2.4123945877339,2.60034459910405,2.41884701696332,4.93332368698221,1.79983694232575,4.11910168997979,2.17895799005514
"SRR19423163","tumor",5.36569224418076,2.15078198629268,4.68616234117078,4.40647668807289,2.66261961836251,1.82844788171697,0.688509619338469,0.876459630708617,3.03170231539378,3.43681702571575,2.98586999349148,3.18079145014842,1.51158952552752
"SRR11563532","normal",6.54807935585191,2.42004986267773,5.96949847392749,5.75168179163776,1.97267240888208,2.71134105123126,1.2211348682709,1.23537523223657,1.94537083462131,4.63873305982727,1.73355239785163,3.97881307031476,1.35184277475691
"SRR11563484","tumor",6.00385706383893,3.16720082000216,5.41151317821137,5.17688562313146,1.99235554461997,1.96605414642947,1.67992781679036,1.62955257324813,2.00144197520341,4.05920266449949,1.78389747426206,3.4302299246172,1.32688162969174
"HR5","normal",5.97710218481308,2.21101691922385,5.37306873169655,5.07592721945615,1.58872742911083,2.09876041285777,1.20702331600319,1.24828654461024,1.51863680686797,3.95215129557401,1.33674496107763,3.34713092686231,1.45644034436806
"SRR11563500","tumor",5.92498533034317,2.64797221337485,5.3409581575571,5.12015133448523,1.97177593975592,2.22214081037062,1.49637571108539,1.52330195100675,1.97158266365599,4.00186165099785,1.76251070174223,3.39116189398357,1.35139217840833
"SRR19423155","tumor",5.59550846929409,3.29625939276869,5.01527437964244,4.72175840578117,0.436146405989682,2.0425434677327,0.205895380780534,0.977328948410418,-0.118079364307183,2.88042604330089,0.182048001953005,2.73307109729476,1.47990731003537
"SRR11563492","tumor",5.69398095568267,3.45389010097951,5.10490378627421,4.85854488457661,1.99806158486791,2.95173024085806,1.79260517385096,1.82001017285129,2.01224405244931,3.73596787607262,1.79759241814773,3.11116239396225,1.36029516635066
"SRR19423179","tumor",5.29892393340269,2.34861019964184,4.69941755203989,4.39289020652214,2.23303015521247,1.29886959122061,1.21765278914896,1.16716770225432,2.43937479862279,3.41115555972367,2.1040705284046,2.91373028174579,1.63405558374645
"SRR19423114","normal",5.84188771987414,2.32827866723199,5.24753855003994,4.94717030936733,2.72639963578035,2.20338125419969,2.13241126328495,1.53581297536131,3.08773088622844,3.70449444507096,2.45056059486425,2.1906035579376,1.20600457765931
"SR4","tumor",5.86688976370079,3.00233758727383,5.2627536732937,4.96561216105331,2.15693217078325,2.31683650097708,1.63237553537072,1.63795336089572,2.18055302282232,3.84157880478952,1.95571117719357,3.23696975273581,1.53380974939056
"SRR19423174","normal",5.39190463264836,2.71587068486266,4.71232372146871,4.41286759840695,2.16347440891034,1.96065052806485,1.17088205745692,1.35883206882707,2.12779927970729,4.46954010760046,1.49251938271534,3.09767104462965,0.971005360264644
"SRR19423159","normal",5.55046394773997,2.65206017225375,4.94612092556048,4.6484309406946,2.34084897725325,1.61390019367236,1.56361296195996,1.46709672606715,2.45656933517027,2.88042604330089,2.70207547970504,2.55348909861022,0.160159699482112
